===begin===
## state: reactant
## pathid: 112
  17	      1.91
  18	      2.67
  19	       3.6
  20	      4.43
  21	      4.71
  22	      4.48
  23	      4.29
  24	      4.42
  25	       5.2
  26	      6.94
  27	      8.15
  28	      7.71
  29	      4.03
  30	      1.51
  31	      -2.9
  32	     -4.59
  33	     -5.81
  34	     -6.76
  35	      -7.5
  36	     -8.04
  37	     -8.45
  38	      -8.7
  39	     -8.69
  40	     -8.89
  41	     -8.86
  42	     -8.94
  43	     -8.99
  44	     -9.07
  45	     -9.17
  46	     -9.26
  47	     -9.25
  48	     -9.25
  49	     -9.25
  50	     -9.27
===begin===
## state: ts
## pathid: 713
   1	       0.0
   2	      0.13
   3	      0.09
   4	      0.12
   5	      0.19
   6	      0.23
   7	      0.18
   8	      0.26
   9	      0.38
  10	      0.56
  11	      0.78
  12	      1.07
  13	      1.45
  14	       1.8
  15	      2.24
  16	      2.77
  17	      3.18
  18	      3.83
  19	       4.5
  20	      5.02
  21	      5.29
  22	      5.36
  23	      5.63
  24	      6.33
  25	      7.36
  26	      8.02
  27	      7.95
  28	      7.61
  29	      7.35
  30	      7.72
  31	      3.86
  32	      1.91
  33	       0.3
  34	     -3.44
  35	     -4.84
  36	     -5.66
  37	     -6.04
  38	     -6.69
  39	     -7.23
  40	     -7.51
  41	     -7.79
  42	     -8.03
  43	     -8.22
  44	     -8.41
  45	     -8.54
  46	     -8.64
  47	     -8.65
  48	     -8.66
  49	     -8.65
  50	      -8.7
===begin===
## state: ts
## pathid: 870
   1	       0.0
   2	      0.05
   3	      0.06
   4	      0.06
   5	      0.08
   6	      0.05
   7	      0.09
   8	      0.18
   9	      0.34
  10	      0.46
  11	      0.61
  12	      0.77
  13	      0.99
  14	      1.19
  15	      1.52
  16	      1.99
  17	      2.54
  18	      3.17
  19	      4.02
  20	      4.91
  21	      5.48
  22	       5.5
  23	      5.18
  24	      5.04
  25	      5.31
  26	      6.21
  27	      7.95
  28	      8.95
  29	      8.46
  30	      8.38
  31	       5.3
  32	      1.42
  33	     -0.64
  34	     -1.92
  35	     -2.82
  36	     -3.39
  37	     -3.92
  38	     -4.35
  39	     -4.67
  40	     -4.75
  41	     -4.87
  42	     -4.92
  43	     -4.98
  44	     -5.04
  45	     -5.08
  46	     -5.11
  47	     -5.07
  48	     -5.09
  49	     -5.08
  50	      -5.1
===begin===
## state: ts
## pathid: 1267
   1	       0.0
   2	      0.04
   3	      0.07
   4	      0.08
   5	      0.02
   6	      0.07
   7	      0.13
   8	      0.18
   9	      0.29
  10	      0.33
  11	      0.39
  12	      0.47
  13	       0.5
  14	      0.59
  15	      0.69
  16	      0.99
  17	      1.53
  18	      2.26
  19	      3.13
  20	      3.67
  21	      3.39
  22	      2.68
  23	      2.31
  24	      2.31
  25	      2.65
  26	      3.54
  27	      5.15
  28	      5.37
  29	      5.24
  30	      1.55
  31	     -0.34
  32	     -3.64
  33	     -4.95
  34	     -6.08
  35	     -7.02
  36	     -7.85
  37	     -8.41
  38	     -8.83
  39	     -9.01
  40	     -9.04
  41	     -8.99
  42	     -8.91
  43	     -8.79
  44	     -8.64
  45	     -8.48
  46	     -8.38
  47	     -8.27
  48	     -8.28
  49	     -8.28
  50	     -8.24
===begin===
## state: ts
## pathid: 1376
   1	       0.0
   2	      0.03
   3	      0.04
   4	      0.02
   5	      0.03
   6	      0.03
   7	      0.11
   8	      0.19
   9	      0.29
  10	      0.22
  11	      0.31
  12	      0.49
  13	      0.43
  14	      0.48
  15	      0.67
  16	      1.11
  17	      1.76
  18	      2.56
  19	      3.53
  20	      4.68
  21	      5.62
  22	      5.69
