===begin===
## state: reactant
## pathid: 112
   1	       0.0
   2	      0.34
   3	      0.51
   4	       0.5
   5	      0.25
   6	      0.45
   7	      0.77
   8	      0.99
   9	      1.16
  10	      0.93
  11	      0.95
  12	      0.73
  13	      0.45
  14	     -0.26
  15	     -0.84
  16	      0.08
  17	      0.19
  18	      0.36
  19	      1.32
  20	      2.59
  21	      4.46
  22	      5.17
  23	       4.5
  24	      4.32
  25	      5.32
  26	      6.78
  27	      6.89
  28	      7.59
  29	      3.17
  30	     -5.53
  31	     -8.63
  32	    -11.04
  33	     -12.3
  34	    -13.17
  35	    -14.09
  36	    -14.71
  37	    -15.26
  38	    -15.21
  39	    -15.15
  40	    -15.42
  41	    -15.56
  42	    -15.47
  43	     -15.6
  44	    -15.64
  45	    -15.93
  46	    -16.06
  47	    -15.94
  48	    -15.99
  49	    -15.96
  50	     -16.1
===begin===
## state: reactant
## pathid: 326
   1	       0.0
   2	     -0.24
   3	      -0.1
   4	      0.25
   5	     -0.12
   6	      0.18
   7	       0.0
   8	      0.06
   9	      0.14
  10	      0.23
  11	      0.51
  12	      0.84
  13	      1.59
  14	      1.74
  15	      1.98
  16	      1.94
  17	      2.35
  18	      3.08
  19	      4.22
  20	      5.05
  21	      4.74
  22	      3.95
  23	      3.48
  24	      3.38
  25	       3.6
  26	      4.32
  27	      5.65
  28	      6.46
  29	      6.72
  30	      7.38
  31	      5.97
  32	      3.69
  33	     -2.72
  34	     -4.59
  35	     -5.88
  36	     -6.99
  37	     -7.68
  38	     -8.44
  39	     -8.73
  40	      -9.1
  41	     -9.19
  42	     -9.31
  43	     -9.42
  44	     -9.52
  45	     -9.71
  46	     -9.82
  47	     -9.92
  48	     -9.92
  49	     -9.75
  50	     -9.59
===begin===
## state: reactant
## pathid: 634
   1	       0.0
   2	     -0.06
   3	     -0.05
   4	      0.15
   5	      0.12
   6	      0.01
   7	      0.14
   8	       0.2
   9	      0.28
  10	      0.48
  11	      0.43
  12	      0.61
  13	      0.48
  14	      0.85
  15	      0.83
  16	      1.61
  17	      2.52
  18	      3.48
  19	      4.12
  20	       5.3
  21	      7.22
  22	       9.0
  23	      9.39
  24	      8.96
  25	      8.93
  26	      9.53
  27	     10.98
  28	     12.01
  29	     12.07
  30	     12.72
  31	      9.92
  32	      1.23
  33	     -0.95
  34	     -2.21
  35	     -3.18
  36	     -4.31
  37	     -5.21
  38	     -5.85
  39	     -6.31
  40	     -6.68
  41	     -6.84
  42	     -6.99
  43	     -7.03
  44	     -7.07
  45	      -7.3
  46	     -7.51
  47	      -7.5
  48	     -7.39
  49	     -7.58
  50	     -7.49
===begin===
## state: reactant
## pathid: 1570
   1	       0.0
   2	     -0.13
   3	     -0.06
   4	      -0.1
   5	     -0.06
   6	      0.08
   7	      0.11
   8	      0.21
   9	      0.22
  10	      0.32
  11	      0.29
  12	      0.29
  13	      0.29
  14	      0.53
  15	      0.95
  16	      1.82
  17	      3.12
  18	      3.98
  19	      5.47
  20	      6.38
  21	      5.37
  22	      4.61
  23	      4.61
